curve,x,y
all,0.07195121951219512,0.18183934807916188
all,0.07317073170731707,0.1819557625145519
all,0.07439024390243902,0.18218859138533186
all,0.07560975609756097,0.18242142025611183
all,0.07682926829268293,0.1825378346915018
all,0.07804878048780488,0.1826542491268918
all,0.07926829268292683,0.18277066356228178
all,0.08048780487804878,0.18288707799767173
all,0.08170731707317073,0.1830034924330617
all,0.08292682926829269,0.18323632130384165
all,0.08414634146341464,0.18346915017462162
all,0.08536585365853659,0.1837019790454016
all,0.08658536585365853,0.1838183934807916
all,0.08780487804878048,0.18416763678696155
all,0.08902439024390243,0.1845168800931315
all,0.09024390243902439,0.18498253783469146
all,0.09146341463414634,0.18556461001164137
all,0.09268292682926829,0.1863795110593713
all,0.09390243902439024,0.18696158323632125
all,0.0951219512195122,0.1876600698486612
all,0.09634146341463415,0.18847497089639115
all,0.0975609756097561,0.18928987194412106
all,0.09878048780487805,0.19010477299185097
all,0.1,0.19115250291036087
all,0.10121951219512196,0.19220023282887078
all,0.1024390243902439,0.19313154831199067
all,0.10365853658536585,0.19417927823050057
all,0.1048780487804878,0.19522700814901048
all,0.10609756097560975,0.19615832363213037
all,0.1073170731707317,0.1970896391152503
all,0.10853658536585366,0.1980209545983702
all,0.10975609756097561,0.1989522700814901
all,0.11097560975609756,0.19988358556461003
all,0.11219512195121951,0.20081490104772995
all,0.11341463414634147,0.20162980209545986
all,0.11463414634146342,0.20256111757857975
all,0.11585365853658537,0.2034924330616997
all,0.11707317073170732,0.20430733410942958
all,0.11829268292682926,0.20512223515715952
all,0.11951219512195121,0.20605355064027944
all,0.12073170731707317,0.20686845168800935
all,0.12195121951219512,0.20756693830034928
all,0.12317073170731707,0.2083818393480792
all,0.12439024390243902,0.20931315483119914
all,0.12560975609756098,0.21001164144353907
all,0.12682926829268293,0.21082654249126898
all,0.12804878048780488,0.21175785797438887
all,0.12926829268292683,0.21245634458672882
all,0.13048780487804879,0.21315483119906875
all,0.13170731707317074,0.21396973224679866
all,0.1329268292682927,0.21466821885913862
all,0.13414634146341464,0.21525029103608856
all,0.1353658536585366,0.21606519208381844
all,0.13658536585365855,0.21676367869615837
all,0.1378048780487805,0.21746216530849827
all,0.13902439024390245,0.2181606519208382
all,0.1402439024390244,0.2188591385331781
all,0.14146341463414633,0.219441210710128
all,0.14268292682926828,0.22002328288707795
all,0.14390243902439023,0.22072176949941788
all,0.14512195121951219,0.22142025611175783
all,0.14634146341463414,0.22211874272409776
all,0.1475609756097561,0.22281722933643772
all,0.14878048780487804,0.22351571594877762
all,0.15,0.2240977881257276
all,0.15121951219512195,0.22467986030267753
all,0.1524390243902439,0.22537834691501746
all,0.15365853658536585,0.2259604190919674
all,0.1548780487804878,0.22665890570430733
all,0.15609756097560976,0.22735739231664726
all,0.1573170731707317,0.22805587892898718
all,0.15853658536585366,0.22863795110593715
all,0.1597560975609756,0.22933643771827705
all,0.16097560975609757,0.22991850989522702
all,0.16219512195121952,0.23050058207217697
all,0.16341463414634147,0.23108265424912688
all,0.16463414634146342,0.23166472642607683
all,0.16585365853658537,0.23236321303841675
all,0.16707317073170733,0.23294528521536673
all,0.16829268292682928,0.23364377182770665
all,0.16951219512195123,0.23422584400465657
all,0.17073170731707318,0.2348079161816065
all,0.1719512195121951,0.2352735739231665
all,0.17317073170731706,0.23573923166472646
all,0.174390243902439,0.23620488940628642
all,0.17560975609756097,0.23667054714784636
all,0.17682926829268292,0.23713620488940632
all,0.17804878048780487,0.23760186263096628
all,0.17926829268292682,0.2380675203725262
all,0.18048780487804877,0.2384167636786962
all,0.18170731707317073,0.23888242142025615
all,0.18292682926829268,0.23923166472642612
all,0.18414634146341463,0.23958090803259607
all,0.18536585365853658,0.24004656577415603
all,0.18658536585365854,0.24039580908032598
all,0.1878048780487805,0.24074505238649596
all,0.18902439024390244,0.24109429569266588
all,0.1902439024390244,0.24144353899883592
all,0.19146341463414634,0.24167636786961588
all,0.1926829268292683,0.24190919674039588
all,0.19390243902439025,0.24214202561117584
all,0.1951219512195122,0.2423748544819558
all,0.19634146341463415,0.2424912689173458
all,0.1975609756097561,0.2426076833527358
all,0.19878048780487806,0.24284051222351577
all,0.2,0.24295692665890575
all,0.20121951219512196,0.24307334109429574
all,0.20243902439024392,0.24318975552968572
all,0.20365853658536584,0.24342258440046569
all,0.2048780487804878,0.24353899883585567
all,0.20609756097560974,0.24365541327124565
all,0.2073170731707317,0.24377182770663564
all,0.20853658536585365,0.24388824214202565
all,0.2097560975609756,0.24388824214202565
all,0.21097560975609755,0.24388824214202565
all,0.2121951219512195,0.24388824214202565
all,0.21341463414634146,0.24388824214202565
all,0.2146341463414634,0.24388824214202565
all,0.21585365853658536,0.24388824214202565
all,0.21707317073170732,0.24388824214202565
